id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,latitude,longtitude
1550000463,20140826T000000,637000,4,3.5,3080,118918,2,0,0,3,2008,0,9802,47.7721,-121.924
1823049144,20150128T000000,225000,3,1,1000,9295,1,0,0,3,1955,0,9815,47.484,-122.346
7012200215,20141231T000000,795000,3,3.25,2260,3727,2,0,0,3,2003,0,9812,47.6422,-122.361
5149300100,20140818T000000,304999,4,2.25,2270,9600,1,0,0,3,1976,0,9802,47.3261,-122.355
7335400215,20150505T000000,95000,1,0.75,760,5746,1,0,0,4,1915,0,9800,47.3046,-122.215
7227501450,20141016T000000,240000,4,1.75,1420,5382,1,0,0,5,1942,0,9806,47.4946,-122.187
8146300025,20140813T000000,772000,4,2.5,2500,8680,1,0,0,4,1958,0,9800,47.6073,-122.192
3530540090,20141113T000000,245000,2,1.5,1450,6258,1,0,0,4,1983,0,9820,47.3785,-122.322
9284802215,20141205T000000,430000,5,3,2500,5750,1,0,0,3,1999,0,9813,47.551,-122.369
1250202430,20140611T000000,799000,3,1.5,2210,6300,1.5,0,0,5,1916,0,9814,47.5892,-122.29
1241900028,20150417T000000,880000,5,2.75,3020,9187,2,0,0,3,2007,0,9803,47.6806,-122.167
8691400600,20141208T000000,750000,4,2.5,3290,7538,2,0,0,3,2004,0,9808,47.598,-121.972
1118000301,20141219T000000,2.89E+06,4,4,5780,7173,2,0,0,3,2008,0,9811,47.6374,-122.288
3905081500,20140604T000000,532000,3,2.5,1820,4910,2,0,0,3,1993,0,9803,47.5703,-121.996
5611000090,20140805T000000,525000,4,2.75,2500,10330,1,0,0,4,1978,0,9816,47.7743,-122.286
2013800705,20141117T000000,239000,2,1,1210,9375,1,0,1,4,1952,0,9820,47.3865,-122.322
9276200850,20140616T000000,460000,2,1.5,1090,4000,1,0,0,3,1951,0,9812,47.5798,-122.393
2785000110,20140605T000000,540000,4,2.25,1330,8400,1.5,0,0,3,1962,0,9801,47.6078,-122.169
2919702655,20140606T000000,475000,2,1,890,4590,1,0,0,3,1923,0,9812,47.6901,-122.362
3942900115,20150421T000000,445000,3,1.75,1360,4998,1,0,0,3,1968,2014,9811,47.547,-122.302
5452301810,20140905T000000,1.58E+06,5,3.75,4220,9240,2,0,2,5,1991,0,9804,47.5895,-122.229
5104511730,20150409T000000,549950,4,2.5,3780,6800,2,0,0,3,2004,0,9804,47.3526,-122.012
3923400123,20141017T000000,294950,4,2,2610,14321,1.5,0,0,4,1940,0,9819,47.4672,-122.296
2249500367,20141021T000000,736000,3,2.5,1980,2975,3,0,2,3,1993,0,9811,47.6294,-122.344
2916600110,20150430T000000,214946,3,1.75,1290,8688,1,0,0,4,1980,0,9804,47.3655,-122.08
3629921140,20141030T000000,856000,5,3.25,3620,5500,2,0,2,3,2003,0,9803,47.5442,-121.996
8682250090,20140504T000000,775000,2,2.5,2680,7392,1,0,0,3,2004,0,9805,47.717,-122.026
6929602605,20150203T000000,205000,3,1.75,1200,8631,1,0,0,3,1959,0,9820,47.3864,-122.308
8550001515,20141001T000000,429592,2,2.75,1992,10946,1.5,1,4,5,1903,0,9807,47.3551,-122.475
1775800740,20150206T000000,414250,4,1.75,1640,13566,1,0,0,4,1977,0,9807,47.7423,-122.099
1773101340,20150202T000000,399950,4,2.75,1920,4400,1,0,0,4,1906,0,9811,47.5532,-122.365
5561710110,20141014T000000,319990,3,2.25,1840,7326,1,0,0,5,1979,0,9803,47.3958,-122.168
1115800110,20150109T000000,524000,3,1.5,1310,9471,1,0,0,4,1970,0,9805,47.6644,-122.148
2131701240,20150108T000000,349950,2,1,1050,6317,1.5,0,0,4,1913,0,9802,47.7364,-121.981
8827901450,20141031T000000,889000,4,2.5,2570,4480,1.5,0,0,4,1927,0,9811,47.6701,-122.291
4302200336,20140707T000000,300000,3,1,930,5160,1.5,0,0,5,1919,0,9811,47.5256,-122.357
7550800916,20140602T000000,395000,1,1,730,3000,1,0,0,3,1911,0,9811,47.6741,-122.396
534000112,20150203T000000,348000,2,2.5,1270,1242,3,0,0,3,2008,0,9812,47.701,-122.362
3885801450,20150226T000000,830000,2,1,1150,6000,1,0,1,4,1921,0,9803,47.6841,-122.213
522059013,20140612T000000,173000,2,1,820,10450,1,0,0,4,1965,0,9806,47.4261,-122.199
3342700405,20140522T000000,585000,4,1.75,3000,42200,1,0,3,3,1950,0,9806,47.5265,-122.202
9276201140,20150213T000000,576750,3,2,2220,5000,1,0,0,4,1966,0,9812,47.5807,-122.394
7972601280,20150504T000000,495000,5,3.25,2500,7620,1,0,3,3,1962,0,9811,47.5298,-122.344
2734100734,20141015T000000,216650,3,3.5,1540,1427,2,0,0,3,2007,0,9811,47.542,-122.322
4022900077,20150413T000000,615000,4,2.75,2750,15450,1,0,0,3,1978,0,9816,47.7749,-122.283
1777600490,20141024T000000,675000,4,2.5,3130,12463,1,0,0,4,1978,0,9801,47.569,-122.127
2193310300,20150401T000000,510000,3,2,1430,9250,1,0,0,4,1983,0,9805,47.6952,-122.096
2322069168,20140507T000000,630000,3,2.5,2680,327135,2,0,0,3,1995,0,9801,47.3783,-122.003
7885800900,20140801T000000,359950,4,2.5,3010,5701,2,0,0,3,2003,0,9804,47.3492,-122.152
1545800090,20141003T000000,265000,3,1.5,1530,7500,1.5,0,0,3,1986,0,9804,47.3639,-122.055
7131300025,20140521T000000,210000,3,1,1240,4842,1,0,0,4,1916,0,9812,47.5166,-122.269
3221079055,20150325T000000,367000,3,2.5,2260,93218,1,0,2,4,1998,0,9802,47.2582,-121.935
9184700535,20150413T000000,1.08E+06,4,2.25,2820,5000,1.5,0,2,4,1926,0,9812,47.6097,-122.287
1877500090,20150211T000000,756000,3,2.5,3560,8297,1,0,2,4,1948,0,9820,47.6473,-122.407
723049476,20140724T000000,203000,3,2.25,1630,9145,1,0,0,3,1960,0,9815,47.5,-122.347
8556800100,20150121T000000,535000,4,2.5,2880,23994,2,0,3,3,2002,0,9802,47.2124,-122.005
9830200475,20150323T000000,525000,3,3.25,2200,7440,2,0,0,4,1947,0,9812,47.5409,-122.268
2525000690,20150309T000000,347500,3,1.75,1620,7500,1,0,0,3,1981,0,9806,47.4815,-122.162
1891100090,20140505T000000,620000,3,1.75,1480,2185,2.5,0,0,3,2005,0,9803,47.6945,-122.17
3447000100,20150422T000000,645000,4,2.5,2250,10696,2,0,0,3,1996,0,9801,47.5715,-122.128
1118001295,20141203T000000,2.20E+06,4,3,3540,11098,2,0,0,3,1940,0,9811,47.634,-122.288
7968460110,20140619T000000,280000,3,2,1790,42399,1,0,0,4,1990,0,9809,47.3143,-122.134
5101406489,20150501T000000,432000,3,2,1400,6380,1,0,0,4,1924,0,9813,47.7015,-122.316
9275702350,20141222T000000,790000,3,1.5,2390,4452,2,0,1,3,1929,0,9813,47.5826,-122.378
7752000090,20150113T000000,635000,4,1.75,2400,10050,1,0,0,5,1957,0,9801,47.6339,-122.124
293000165,20140819T000000,442000,3,1.5,2050,6384,1,0,0,3,1958,0,9813,47.5325,-122.378
7852100110,20150422T000000,490000,4,3,2640,5267,2,0,0,3,2001,0,9807,47.5298,-121.88
1311000600,20140925T000000,250000,5,1.75,2320,7700,1,0,0,5,1962,0,9800,47.3426,-122.285
1732800820,20140619T000000,1.33E+06,4,2.5,2440,3600,2.5,0,0,4,1902,0,9812,47.6298,-122.362
7893203565,20141027T000000,120000,3,1,1260,7500,1,0,0,3,1954,0,9820,47.4191,-122.33
2524049166,20140918T000000,2.95E+06,5,4.75,6240,47480,1,0,3,3,2003,0,9804,47.5317,-122.233
9406550100,20140923T000000,325000,4,2.5,1930,8458,2,0,0,3,1993,0,9804,47.3645,-122.039
3327000090,20140612T000000,210000,4,1.75,1200,7680,1,0,0,3,1968,0,9809,47.3138,-122.192
1220000100,20150504T000000,215000,1,1,970,7639,1,0,0,4,1920,0,9817,47.4655,-122.346
1066600025,20141029T000000,387000,3,1.75,1810,10800,1,0,0,5,1968,0,9806,47.5236,-122.184
3626039228,20140918T000000,408000,3,1,1380,7015,1.5,0,0,4,1925,0,9812,47.6987,-122.36
7635801032,20140710T000000,410000,3,1,1470,6500,1,0,0,4,1953,0,9817,47.473,-122.362
4364700600,20141216T000000,216000,3,1,1010,7920,1,0,0,3,1925,0,9813,47.5249,-122.37
4364700600,20150330T000000,390000,3,1,1010,7920,1,0,0,3,1925,0,9813,47.5249,-122.37
7774200236,20141211T000000,357000,3,1.5,1340,11744,1,0,0,2,1950,0,9815,47.4947,-122.36
8025700590,20140519T000000,215000,3,1,970,7275,1,0,0,4,1970,0,9803,47.4006,-122.188
7129302095,20150213T000000,265000,3,1,1122,6554,1.5,0,0,3,1900,0,9812,47.5135,-122.257
2997800076,20141209T000000,589950,3,2.75,1670,1350,3,0,0,3,2014,0,9812,47.5763,-122.408
7740100015,20150206T000000,440000,3,1.75,2840,16851,1,0,3,3,1950,0,9816,47.7458,-122.287
5279100625,20150429T000000,248000,2,1,770,8600,1,0,0,4,1914,0,9803,47.5325,-122.031
1126059144,20140911T000000,730000,3,2.25,2040,130680,2,0,0,3,1977,0,9807,47.7584,-122.136
5409800110,20150119T000000,425000,4,2.5,3052,12145,2,0,0,3,2004,0,9800,47.2598,-122.304
7963900100,20140912T000000,680000,3,2.5,2620,14248,2,0,0,4,1977,0,9800,47.6281,-122.194
9264910100,20150218T000000,341500,5,2.25,3120,10400,2,0,0,3,1980,0,9802,47.3097,-122.34
8819900449,20150508T000000,395000,2,1,1100,3975,1,0,0,3,1950,0,9811,47.6701,-122.286
1525059160,20140731T000000,1.23E+06,4,2.75,3410,95396,1.5,0,0,4,1962,0,9801,47.6547,-122.158
7526800100,20140708T000000,695500,5,2.75,2510,9180,1,0,1,4,1975,0,9805,47.6389,-122.098
6385100100,20141002T000000,308000,3,1.75,1680,8629,1,0,0,3,1977,0,9820,47.3662,-122.319
2085200261,20150218T000000,422500,3,2,1960,6450,1,0,0,4,1977,0,9804,47.3972,-122.029
3522900061,20150421T000000,418000,2,1,1040,6900,1,0,0,4,1915,0,9814,47.5411,-122.391
2570500090,20141007T000000,385000,5,1.5,1750,9780,1.5,0,0,4,1961,0,9803,47.7755,-122.235
5482700100,20140512T000000,876650,3,3.25,2170,12508,1.5,0,0,5,1928,1970,9804,47.5665,-122.229
567000268,20140821T000000,450000,3,2.5,1639,2710,2,0,0,3,2003,0,9814,47.5924,-122.294
3649100315,20140625T000000,418800,4,2.25,2100,9984,1,0,0,4,1973,0,9803,47.7365,-122.242
6821102352,20141008T000000,330000,2,1,880,1753,2,0,0,4,1945,0,9820,47.6475,-122.397
6072300110,20150416T000000,550000,3,1.75,1940,8376,1,0,0,4,1963,0,9801,47.5586,-122.173
3223049131,20141030T000000,270000,4,2.5,2490,11650,1,0,0,3,1990,0,9815,47.4416,-122.332
1068000110,20150429T000000,978500,3,2.25,2060,7080,2,0,0,3,1940,0,9820,47.6455,-122.409
2600020100,20140930T000000,975000,4,2.5,2720,10455,2,0,2,3,1981,0,9801,47.5564,-122.158
5422500110,20140725T000000,455000,3,2.25,2180,6850,1,0,0,3,1973,0,9803,47.7246,-122.217
4055700378,20141009T000000,1.42E+06,4,3.25,3600,38016,2,0,2,3,1991,0,9803,47.7124,-122.253
795000820,20150406T000000,220000,2,1,840,9000,1,0,0,5,1951,0,9817,47.5033,-122.329
925059113,20140813T000000,490000,3,2,2370,12196,2,0,0,4,1970,0,9803,47.6734,-122.176
3275000090,20150421T000000,420000,4,2.25,2270,9100,2,0,0,3,1978,0,9803,47.7242,-122.17
8946700100,20141208T000000,408500,4,2.5,2720,7043,2,0,0,3,2003,0,9809,47.3315,-122.169
809002485,20150327T000000,716000,3,1.5,1140,4800,1.5,0,0,3,1915,0,9811,47.6368,-122.354
5332200405,20140602T000000,965000,4,2.5,2460,5000,2,0,0,5,1938,0,9811,47.6282,-122.293
1775950100,20150113T000000,357823,3,1.5,1240,9196,1,0,0,3,1968,0,9807,47.7562,-122.094
9808700762,20140611T000000,7.06E+06,5,4.5,10040,37325,2,1,2,3,1940,2001,9800,47.65,-122.214
1133000542,20140805T000000,425000,3,2.25,1670,9500,1,0,0,3,1977,0,9813,47.7253,-122.309
7905200315,20150416T000000,711777,4,1.75,2220,6731,1,0,0,4,1953,0,9812,47.5691,-122.391
3949600090,20141201T000000,335000,3,1,980,9903,1,0,0,4,1966,0,9803,47.7746,-122.239
9274201730,20140616T000000,825000,4,1.5,1890,6938,1.5,0,0,3,1919,0,9812,47.5896,-122.389
7883604065,20150501T000000,210000,2,1,1100,6000,1.5,0,0,4,1900,0,9811,47.5275,-122.323
1158700100,20140811T000000,575000,2,1.75,2770,19700,2,0,0,3,1983,0,9818,47.7581,-122.365
7237500110,20150404T000000,1.21E+06,4,2.75,4250,10925,2,0,0,3,2003,0,9806,47.5297,-122.14
8682280490,20140801T000000,431500,2,2,1370,4866,1,0,0,3,2005,0,9805,47.704,-122.012
224059111,20140903T000000,475000,3,1.5,1480,13457,1,0,0,3,1959,0,9801,47.5914,-122.136
4141800215,20141126T000000,1.50E+06,4,3.75,3770,4000,2.5,0,0,5,1916,0,9812,47.6157,-122.287
1822069097,20141223T000000,540000,6,3,2870,206474,2,0,0,3,1960,1985,9804,47.401,-122.095
1668500100,20141210T000000,775000,3,2.5,3820,35016,2,0,0,4,1987,0,9805,47.6496,-122.041
1254200615,20140716T000000,635000,3,2.5,1530,2978,1,0,0,3,1997,0,9812,47.6796,-122.39
7135520300,20150407T000000,1.30E+06,3,2.75,4120,16365,1,0,2,3,1999,0,9806,47.5265,-122.148
1755700090,20140801T000000,405000,3,2.25,1590,7267,1,0,0,4,1976,0,9813,47.7457,-122.332
2414600195,20140721T000000,210000,3,1,1520,8600,1,0,0,3,1951,0,9817,47.5134,-122.335
3592500985,20150504T000000,880000,4,2.5,2350,4675,2,0,0,3,1923,0,9811,47.6344,-122.305
1003600056,20141024T000000,239000,4,2,1370,8837,1.5,0,0,3,1955,0,9819,47.4386,-122.285
9285800755,20140714T000000,515000,3,2.5,1540,6100,1,0,0,3,1944,2014,9813,47.5696,-122.378
1269200229,20140723T000000,1.38E+06,3,3.25,3786,38038,1,1,4,3,1978,2006,9807,47.3907,-122.448
304100090,20140722T000000,215000,4,2.25,1500,5393,2,0,0,3,1999,0,9800,47.3378,-122.262
7227800110,20150409T000000,315000,6,2,1750,17685,1,0,0,4,1943,0,9806,47.5096,-122.178
7507500015,20140730T000000,442500,3,1.5,1800,8303,1,0,0,3,1957,0,9813,47.7693,-122.357
621069146,20140818T000000,311000,2,1.75,1180,55321,1,0,0,3,1941,2004,9804,47.3329,-122.091
263000164,20141217T000000,425000,2,1,830,6030,1,0,0,4,1925,0,9810,47.6994,-122.347
263000291,20140904T000000,433500,3,1.75,1540,9450,1,0,0,4,1919,0,9810,47.6985,-122.348
1566100625,20140804T000000,450000,3,2.25,1610,8296,2,0,0,3,1978,0,9812,47.7,-122.297
8861500015,20140520T000000,675000,3,2.25,1990,10260,2,0,0,4,1987,0,9805,47.6801,-122.115
8961990090,20140624T000000,535000,3,2.5,2070,4132,2,0,0,3,1999,0,9807,47.6036,-122.015
3584900090,20140613T000000,577000,3,1.75,1760,12874,1,0,0,4,1967,0,9801,47.5906,-122.167
8902000407,20141217T000000,480000,3,1.75,1740,8528,1,0,0,4,1939,0,9813,47.7097,-122.303
3026059014,20150112T000000,400000,3,1.5,1950,4473,1,0,0,4,1914,0,9803,47.7094,-122.228
7304300906,20140613T000000,304000,3,1,1280,8184,1.5,0,0,4,1947,0,9816,47.7467,-122.319
8155820110,20150325T000000,355000,3,1.75,1460,7203,1,0,0,3,1990,0,9806,47.5049,-122.189
722069232,20140905T000000,998000,4,3.25,3770,982998,2,0,0,3,1992,0,9806,47.414,-122.087
1825069031,20140814T000000,550000,4,1.75,2410,8447,2,0,3,4,1936,1980,9807,47.6499,-122.088
1825069031,20141016T000000,550000,4,1.75,2410,8447,2,0,3,4,1936,1980,9807,47.6499,-122.088
3348401584,20140821T000000,210000,3,1.75,1400,7300,2,0,0,3,1948,0,9818,47.4999,-122.268
8029500100,20150226T000000,317000,3,2.5,2100,7587,2,0,0,3,1990,0,9802,47.3072,-122.391
7964410100,20150504T000000,700000,4,3.5,5360,25800,1,0,0,3,1971,0,9807,47.6099,-122.054
1457500026,20140616T000000,265000,3,1,1000,9150,1,0,0,3,1969,0,9806,47.4829,-122.124
7215730590,20140902T000000,700000,4,3.5,3150,6175,2,0,0,3,2001,0,9808,47.5966,-122.017
7525530100,20140908T000000,1.02E+06,5,3.5,4180,17841,2,0,2,3,1990,0,9808,47.5618,-122.037
1925059194,20141209T000000,1.15E+06,4,2.25,2840,20242,1,0,0,3,1972,0,9800,47.639,-122.216
5561401110,20140627T000000,460000,4,2.5,2110,35091,1,0,0,4,1985,0,9803,47.467,-122.014
7173700524,20140924T000000,410000,2,1.5,1660,4000,1,0,0,3,1950,0,9812,47.6832,-122.304
9828202215,20140905T000000,665000,4,3,2160,4400,1,0,0,5,1921,0,9812,47.6163,-122.293
4113800300,20150414T000000,600000,4,2.5,2420,7744,2,0,0,3,1994,0,9806,47.534,-122.18
6145600855,20150504T000000,502000,4,1.75,1920,3844,1,0,0,3,1967,0,9813,47.7041,-122.353
2130702350,20140604T000000,364950,4,2.5,2310,8030,2,0,0,3,1978,0,9802,47.7433,-121.982
8815400735,20140529T000000,680000,3,2.25,2330,4000,1.5,0,2,5,1927,0,9812,47.6732,-122.29
5152600090,20140708T000000,235500,5,2.5,2340,13713,1,0,0,2,1967,0,9800,47.3307,-122.324
7852090750,20140721T000000,576000,4,2.5,2590,5756,2,0,0,3,2001,0,9807,47.5356,-121.875
2488200459,20140505T000000,405000,2,3,1410,1240,2,0,0,3,2006,0,9814,47.5221,-122.39
8035600590,20140716T000000,335000,3,2.75,2850,8039,1,0,0,4,1989,0,9803,47.4141,-122.204
4438000165,20150420T000000,122000,2,1,730,6728,1,0,0,3,1953,0,9815,47.4275,-122.324
6744700423,20140606T000000,432000,3,1.75,1470,6250,1,0,3,4,1939,0,9816,47.7394,-122.288
2473002100,20140827T000000,375000,4,2.25,2330,11400,1,0,0,4,1974,0,9806,47.4495,-122.148
4399200245,20140625T000000,276000,4,2.25,2460,11250,1,0,0,4,1959,0,9800,47.3182,-122.212
1326059085,20140721T000000,450000,3,2.25,2080,111513,1.5,0,0,3,1977,0,9807,47.7403,-122.112
6324000090,20150511T000000,210000,2,1,990,8140,1,0,0,1,1910,0,9812,47.5828,-122.382
9542830600,20141121T000000,279000,3,2.5,1450,4106,2,0,0,3,2011,0,9804,47.3655,-122.019
2767604580,20150223T000000,635000,3,1.75,1340,3900,2,0,0,5,1900,0,9811,47.6711,-122.379
662310900,20150220T000000,350000,3,2.5,2730,7372,2,0,0,3,1998,0,9802,47.2831,-122.346
1432600100,20140924T000000,218000,3,1,1140,7560,1,0,0,4,1958,0,9806,47.4624,-122.185
8928100025,20150324T000000,750000,4,1.5,1950,6300,1.5,0,1,3,1944,0,9812,47.6819,-122.271
1221039058,20150213T000000,310597,4,1.75,2000,25700,1,0,0,4,1958,0,9802,47.32,-122.362
3840700600,20150401T000000,355000,3,1,900,37800,1,0,0,4,1923,0,9803,47.7146,-122.234
8691410100,20140527T000000,735000,5,2.75,3390,5211,2,0,0,3,2004,0,9808,47.5977,-121.981
7883607645,20140602T000000,155000,1,1,720,6000,1,0,0,3,1940,0,9811,47.5266,-122.316
9435300051,20140611T000000,354000,3,1,940,10368,1,0,0,3,1965,0,9805,47.6608,-122.133
6179900090,20150507T000000,415000,3,1.75,1770,10513,1,0,0,4,1982,0,9803,47.7726,-122.266
6840700165,20140701T000000,202000,1,1,590,833,1,0,0,4,1926,0,9812,47.6082,-122.299
2768301217,20150506T000000,580000,3,2.5,1980,1873,2,0,0,3,1996,0,9811,47.6659,-122.369
629000615,20141022T000000,1.50E+06,4,3.25,3070,10375,2,0,0,3,1962,2005,9800,47.5862,-122.198
7202360600,20141008T000000,790000,4,2.5,3500,7519,2,0,0,3,2004,0,9805,47.6799,-122.024
7852020590,20150305T000000,499900,3,2.5,2100,5112,2,0,0,3,1999,0,9807,47.5338,-121.867
2023039160,20150423T000000,525000,4,2.25,2620,98881,1,0,0,3,1952,0,9807,47.4662,-122.453
2597520090,20140622T000000,810000,4,2.5,2810,10613,2,0,0,3,1989,0,9801,47.5424,-122.141
8631600025,20150220T000000,425000,4,1.5,2290,8773,1,0,0,4,1947,0,9813,47.7173,-122.33
8100000110,20141226T000000,241250,3,1.75,1350,7588,1,0,0,3,1993,0,9801,47.3123,-122.023
5151800015,20141112T000000,318700,4,2.5,2770,19116,1,0,0,4,1961,0,9800,47.3386,-122.319
9521101055,20140827T000000,720000,4,1.75,2530,5000,1.5,0,2,5,1917,0,9810,47.6624,-122.348
2475901105,20140715T000000,291000,3,1,1280,10500,1.5,0,0,4,1941,0,9802,47.566,-121.894
1726069202,20140718T000000,420000,3,1.75,1060,38644,1,0,0,3,1983,0,9808,47.7442,-122.072
3530450100,20140726T000000,210000,2,1.75,1000,3554,1,0,0,4,1975,0,9820,47.3811,-122.32
8941800100,20150427T000000,645000,3,3.25,3870,11000,2,0,2,3,1991,0,9811,47.5545,-122.354
809002215,20140519T000000,762000,5,2,3370,5000,1.5,0,0,4,1907,0,9811,47.6373,-122.35
6209000165,20140724T000000,247500,4,1.75,2290,7765,1,0,0,3,1936,1953,9815,47.4997,-122.353
4178500100,20140723T000000,282500,3,2.25,1670,7150,2,0,0,4,1990,0,9804,47.3603,-122.088
1523069086,20140605T000000,395000,3,1.75,1460,22651,1,0,0,4,1961,0,9803,47.4861,-122.03
6121000090,20140616T000000,295000,3,1.75,1770,8235,1,0,0,3,1960,0,9815,47.4323,-122.328
3342100785,20140826T000000,235000,2,1,820,5100,1,0,0,4,1954,0,9806,47.5175,-122.205
6012500100,20141001T000000,770000,3,1.75,1900,6334,1,0,2,3,1948,0,9811,47.6675,-122.276
8682291720,20140508T000000,559950,2,2,1870,4950,1,0,0,3,2006,0,9805,47.7195,-122.022
5041300100,20140710T000000,639000,4,2,1840,5419,1,0,0,4,1942,0,9820,47.6483,-122.404
2473101140,20150428T000000,314950,3,1,1590,8470,1,0,0,4,1967,0,9806,47.4473,-122.159
8121100600,20150324T000000,525000,3,1,1640,6180,1,0,0,4,1946,0,9812,47.5682,-122.284
724069059,20140509T000000,2.40E+06,3,2.25,3000,11665,1.5,1,4,3,2001,0,9808,47.5884,-122.086
2755200110,20140602T000000,820000,3,1.75,2160,6272,1,0,0,4,1960,0,9812,47.6777,-122.306
6169901130,20140911T000000,1.39E+06,3,3,2490,3600,2,0,3,4,1911,0,9812,47.6313,-122.369
6385000025,20141017T000000,521450,3,2,1290,5700,1,0,0,5,1950,0,9812,47.5713,-122.397
509000090,20141006T000000,760750,3,2.5,3190,49137,2,0,0,3,1988,0,9807,47.6027,-122.043
622059031,20140604T000000,759600,4,1,1540,115434,1.5,0,0,4,1923,0,9803,47.4163,-122.22
5358300100,20140619T000000,346150,3,2,2140,7200,1,0,0,4,1966,0,9806,47.5084,-122.185
4459800100,20150422T000000,390000,2,1,980,3800,1,0,0,3,1926,0,9810,47.6903,-122.34
2473371780,20140924T000000,359950,5,2.25,2450,9432,2,0,0,3,1973,0,9806,47.4519,-122.13
9393700110,20140603T000000,430000,3,2,1360,5120,1.5,0,0,4,1924,0,9812,47.5587,-122.393
8691360490,20150424T000000,960000,4,3.5,4610,11676,2,0,0,3,2000,0,9808,47.6011,-121.983
9175600025,20141007T000000,800000,7,6.75,7480,41664,2,0,2,3,1953,0,9817,47.4643,-122.368
7605800090,20150108T000000,1.01E+06,3,2.5,2860,5805,2,0,0,3,1999,0,9801,47.6218,-122.16
7334500090,20150120T000000,290000,3,2,1810,11456,1,0,0,3,1970,0,9805,47.4648,-121.756
8964800930,20150317T000000,1.35E+06,4,2,2240,10296,1,0,0,5,1948,0,9800,47.6177,-122.217
2260800110,20140513T000000,777000,3,3.25,3610,59677,2,0,0,3,2003,0,9803,47.5464,-122.088
7550800945,20141007T000000,526000,2,1,1450,4500,1.5,0,0,4,1921,0,9811,47.6739,-122.396
1972205338,20150418T000000,550000,3,3.5,1450,1091,2,0,0,3,2007,0,9812,47.6475,-122.359
2946000590,20141223T000000,276000,3,1.5,1820,8750,1,0,0,4,1958,0,9820,47.4213,-122.322
5700003585,20141229T000000,2.50E+06,5,3.25,5620,12672,2,0,0,4,1916,0,9814,47.5786,-122.287
7129302235,20150122T000000,325000,3,1.75,2080,6554,1,0,0,3,1950,0,9812,47.5135,-122.257
3278602490,20140926T000000,365000,3,2.5,1780,1754,3,0,0,3,2007,0,9813,47.548,-122.373
685000115,20141007T000000,2.15E+06,8,6,4340,9415,2,0,0,3,1967,0,9800,47.6316,-122.202
3423600025,20150305T000000,825050,4,3.25,2860,3680,2,0,0,3,1925,1993,9812,47.6752,-122.3
7173700518,20140721T000000,690000,3,1.5,2540,9520,1,0,0,3,1959,0,9812,47.6834,-122.306
3277801450,20150415T000000,390000,4,1,1140,6250,1.5,0,0,3,1958,0,9813,47.5433,-122.375
1862400518,20150304T000000,385000,3,2,1320,1297,3,0,0,3,1995,0,9812,47.6959,-122.376
8078350090,20150331T000000,619000,3,2.5,2040,7503,2,0,0,3,1987,0,9803,47.5718,-122.021
1423089118,20150325T000000,494000,4,2.25,1790,42000,1,0,0,3,1983,0,9805,47.4819,-121.744
7980900011,20150427T000000,412450,3,2,1910,13505,1,0,0,3,1955,0,9803,47.7114,-122.23
5309100750,20150123T000000,580000,3,1.75,1460,2800,2,0,0,3,1928,0,9812,47.6779,-122.371
322059097,20141105T000000,269900,3,1.5,1420,22100,1,0,0,5,1957,0,9804,47.4193,-122.149
9834200165,20150406T000000,704300,4,1.5,1790,4080,1.5,0,0,5,1928,0,9814,47.5749,-122.291
2420069201,20141107T000000,267000,3,2,1390,6005,2,0,0,3,2005,0,9802,47.2117,-121.99
4167300300,20140813T000000,310000,4,1.75,1880,12150,1,0,0,3,1976,0,9802,47.3272,-122.363
1105000745,20150123T000000,227064,3,1.5,1570,10824,2,0,0,3,1908,0,9812,47.54,-122.275
8927600100,20140528T000000,925000,3,2.5,2690,7000,2,0,0,5,1943,0,9812,47.6784,-122.277
8078490090,20150508T000000,245000,3,1.75,1670,11452,1,0,2,3,1992,0,9802,47.1913,-122.015
1736100090,20141214T000000,339888,3,1,1040,7490,1,0,0,3,1969,0,9803,47.7137,-122.213
3876200100,20140710T000000,439000,4,2,1560,7500,1,0,0,4,1968,0,9803,47.7281,-122.181
6844702290,20140527T000000,400000,2,1,1470,6120,1,0,0,2,1940,0,9812,47.6914,-122.287
4022906430,20140630T000000,560000,3,2.25,2070,15002,1.5,0,0,3,1955,2013,9816,47.7635,-122.274
5040800015,20141001T000000,703011,2,1,1370,5922,1,0,2,3,1941,0,9820,47.6473,-122.406
9297301055,20141209T000000,363000,2,1,1120,4800,1,0,0,3,1926,0,9813,47.5669,-122.372
318500300,20140919T000000,650000,4,2.75,2640,6240,2,0,0,3,2001,0,9808,47.5788,-122.059
1839910300,20150106T000000,299950,3,1,1030,9916,1,0,0,4,1972,0,9803,47.7218,-122.176
1446400785,20150422T000000,228950,3,1,1120,6625,1,0,0,3,1942,0,9817,47.4879,-122.332
4036800015,20141001T000000,465000,4,1.75,1730,11700,1,0,0,3,1956,0,9801,47.6031,-122.13
8965500900,20150213T000000,725000,3,2.5,2090,9847,2,0,2,3,1983,0,9801,47.5651,-122.114
3751603173,20140604T000000,212500,3,1,920,14400,1,0,0,4,1977,0,9800,47.2816,-122.269
3423059140,20140910T000000,526000,4,2.25,2970,54450,2,0,0,3,1983,1998,9806,47.4338,-122.146
